longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.42,34.06,0.5098039215686274,2532.0,495.0,0.03649205414949971,436.0,0.16625977572723138,0.2641246840219216
-117.04,34.0,0.47058823529411764,3750.0,781.0,0.04459205695226884,785.0,0.1321912801202742,0.1853621222180527
-118.31,33.81,0.43137254901960786,3942.0,748.0,0.046974410717789176,711.0,0.24944483524365185,0.7167001373190214
-122.42,37.79,0.9999999999999999,3364.0,1100.0,0.05911040107626335,1045.0,0.11271568668018374,0.7938132213887779
-118.03,34.07,0.7058823529411764,1091.0,269.0,0.025280977605874604,242.0,0.1796044192493897,0.2824751238139224
-117.23,32.74,0.29411764705882354,1953.0,404.0,0.02228201463045489,385.0,0.2977062385346409,0.3191760033979241
-118.93,34.82,0.13725490196078433,508.0,111.0,0.006334258247148182,84.0,0.24367250106895078,0.23360934594084148
-122.52,37.98,0.588235294117647,6555.0,1571.0,0.08293393873146669,1464.0,0.16485289858070923,0.6375252060816244
-119.81,36.74,0.6862745098039215,607.0,155.0,0.013453291852350122,146.0,0.07328174783796086,0.06701209479548538
-121.45,38.57,0.9999999999999999,2006.0,412.0,0.023038762297149584,384.0,0.19285251237913964,0.4558764706124923
-116.26,33.65,0.0392156862745098,7437.0,1222.0,0.016003811766024834,302.0,0.6755010275720336,0.7575247112383042
-119.72,34.43,0.6862745098039215,1156.0,309.0,0.014518344123994506,304.0,0.14492903546157987,0.6301025562781185
-118.13,33.95,0.45098039215686275,6662.0,1852.0,0.10619692255948877,1735.0,0.1800319995586268,0.443299202889885
-119.78,34.45,0.43137254901960786,2077.0,306.0,0.019675439334062052,256.0,0.4120287996027642,1.0
-118.38,33.81,0.6862745098039215,1018.0,148.0,0.009137027383054459,169.0,0.6899628970634889,1.0
-122.09,37.66,0.7450980392156862,1160.0,259.0,0.020235993161243308,274.0,0.11877767203210991,0.29546476097005786
-122.44,37.78,0.8431372549019608,1545.0,334.0,0.015639451778357016,326.0,0.23276230672680376,0.8195863109842847
-119.63,34.44,0.7058823529411764,3188.0,442.0,0.02749516522324056,376.0,0.6173914842553896,1.0
-118.34,33.99,0.9019607843137254,1107.0,199.0,0.012164018049833235,178.0,0.22306588874636213,0.3389697362072734
-121.91,36.97,0.35294117647058826,4920.0,1092.0,0.05056195521174921,922.0,0.20767299761382607,0.447216712508402
-121.41,38.61,0.6862745098039215,3099.0,605.0,0.03696852490260377,623.0,0.20541095984882973,0.18659923051863703
-117.95,33.94,0.5294117647058824,2851.0,496.0,0.035987555705036575,496.0,0.31574047254520626,0.5136081913064277
-117.12,32.69,0.7058823529411764,1082.0,294.0,0.03203565122340873,265.0,0.10809506075778265,0.15154782866874775
-120.59,35.12,0.5098039215686274,3055.0,677.0,0.039350878668124104,610.0,0.11519151459979864,0.33958829035756555
-121.36,38.61,0.6666666666666666,2355.0,365.0,0.027747414445472126,354.0,0.3137405001310327,0.2661865311895621
-123.48,40.79,0.27450980392156865,619.0,160.0,0.007959864345973823,104.0,0.09729520972124524,0.13237265000969067
-118.35,34.0,0.5294117647058824,3085.0,621.0,0.03248409428515373,558.0,0.18965945297306247,0.5896903517923638
-119.76,36.83,0.3137254901960784,3690.0,628.0,0.05283219821183329,601.0,0.24273458297126937,0.1426818858478934
-117.64,33.66,0.09803921568627451,5221.0,1217.0,0.07270383138540878,1119.0,0.2832857477827892,0.3896911765312308
-117.26,33.2,0.23529411764705882,3163.0,725.0,0.04686229995235292,629.0,0.16010123998289683,0.22041352406794196
-117.69,33.62,0.3333333333333333,4265.0,581.0,0.05667199192802489,544.0,0.41102191693907675,0.5519585486245419
-120.98,37.66,0.6274509803921569,1959.0,342.0,0.02749516522324056,356.0,0.27729962345346965,0.20453730087710978
-119.99,36.09,0.43137254901960786,333.0,92.0,0.005465399815017237,55.0,0.0,0.17525907109661404
-118.22,33.9,0.7647058823529411,1802.0,496.0,0.058661958014518345,468.0,0.1278809947449001,0.17092919204456888
-119.78,38.69,0.3137254901960784,1364.0,282.0,0.009389276605286023,152.0,0.13448780016827355,0.21154758124708764
-114.31,34.19,0.27450980392156865,5612.0,1283.0,0.028364023655371506,472.0,0.06853008924014842,0.10701192984771196
-118.27,34.05,0.49019607843137253,1164.0,674.0,0.04714257686594355,541.0,0.07398518641122193,0.43298996705168225
-122.18,37.75,0.8627450980392156,330.0,76.0,0.007819725889178508,80.0,0.2446173156232328,0.1354654207611515
-121.38,38.62,0.6470588235294117,2352.0,610.0,0.031503125087586535,592.0,0.11724665866677704,0.20927954936268303
-118.43,34.06,0.7843137254901961,1463.0,267.0,0.016760559432719528,267.0,0.3363953600639991,1.0
-122.17,37.46,0.9019607843137254,2312.0,332.0,0.029176826704784328,282.0,0.6178604433042303,1.0
-122.47,37.71,0.8431372549019608,2547.0,511.0,0.04411558619916477,516.0,0.2547551068261128,0.4595877955142453
-119.61,36.57,0.8039215686274509,2242.0,521.0,0.038005549482889096,483.0,0.07471621081088536,0.103300604945959
-121.32,38.15,0.0784313725490196,5428.0,994.0,0.07629137587936881,902.0,0.2367139763589468,0.23732067084259445
-117.27,34.23,0.49019607843137253,6339.0,1244.0,0.03290450965553967,466.0,0.22557619894898,0.1967022816400757
-121.77,36.71,0.3333333333333333,6601.0,1395.0,0.09975055354690433,1299.0,0.20772816926663085,0.3294852392361269
-118.4,34.01,0.9215686274509803,1427.0,253.0,0.0193391070377533,268.0,0.3614157046109709,0.6940198184749754
-119.4,37.09,0.411764705882353,2211.0,477.0,0.02158132234647832,288.0,0.1949628280989228,0.18082605844924352
-118.55,34.28,0.29411764705882354,8879.0,435.0,0.09711595055915244,1200.0,0.5249996551771701,0.8527820503832975
-120.85,37.08,0.0392156862745098,3425.0,611.0,0.04442389080411446,459.0,0.253651673770017,0.2738153657098321
-119.38,35.49,0.6470588235294117,2304.0,437.0,0.04212562011267132,403.0,0.11773630708541953,0.10226968136213871
-119.19,34.26,0.29411764705882354,5018.0,853.0,0.0706578099161972,830.0,0.322430035447787,0.41855703687819845
-117.16,32.72,0.45098039215686275,1232.0,663.0,0.03310070349505311,626.0,0.03718569399042772,0.30412451907414817
-118.37,34.16,0.47058823529411764,2450.0,618.0,0.029457103618374954,578.0,0.2163832223003821,0.5103092358382028
-121.34,38.67,0.6470588235294117,1503.0,264.0,0.020404159309397686,285.0,0.2438104302009627,0.21340324369796412
-122.21,37.8,0.9607843137254901,2833.0,605.0,0.03523080803834188,552.0,0.1650322064523248,0.4158766355602657
-118.42,34.23,0.6470588235294117,1531.0,278.0,0.029737380531965583,274.0,0.35646404877174115,0.3964952721844446
-118.12,33.76,0.8627450980392156,3035.0,516.0,0.031503125087586535,527.0,0.45376615494958694,1.0
-115.96,33.3,0.5098039215686274,322.0,81.0,0.00305501835813784,57.0,0.04310975021034193,0.08123884025220514
-122.46,37.76,0.9999999999999999,2236.0,545.0,0.03315675887777124,532.0,0.20366615632887825,0.8232976358860377
-118.12,34.02,0.6078431372549019,1789.0,528.0,0.03996748787802349,517.0,0.09590902194452493,0.43195904346786196
-117.12,32.95,0.058823529411764705,9018.0,1572.0,0.12430281117744331,1498.0,0.30951986869146636,0.5127834524393714
-117.0,32.8,0.6274509803921569,1816.0,325.0,0.021441183889683007,316.0,0.2804306147501414,0.2789699836289335
-117.46,34.1,0.11764705882352942,1759.0,473.0,0.029737380531965583,328.0,0.10057792306313017,0.19340332617185083
-118.53,34.03,0.7647058823529411,4350.0,763.0,0.043386866223829146,665.0,0.4504696486945008,1.0
-122.28,37.89,0.9999999999999999,2315.0,408.0,0.02331903921074021,369.0,0.28202369622487966,0.5672162176650818
-118.33,33.91,0.13725490196078433,10731.0,3335.0,0.20202359931612432,3028.0,0.1348326229983035,0.3663923035368926
-120.15,37.69,0.23529411764705882,866.0,252.0,0.010258135037416969,165.0,0.16379774072081765,0.11381602550092576
-120.06,36.98,0.21568627450980393,2710.0,575.0,0.048235656828946996,516.0,0.06698528296161434,0.09360992325804841
-119.15,34.17,0.411764705882353,1612.0,334.0,0.04002354326074161,335.0,0.2974165873574158,0.36989744372188155
-122.02,38.27,0.37254901960784315,2237.0,464.0,0.032680288124667174,425.0,0.18700431718183202,0.17340340864573753
-118.14,34.15,0.3137254901960784,1896.0,674.0,0.027130805235572746,652.0,0.023716914249458626,0.32989760866965495
-122.52,37.93,0.6470588235294117,2782.0,502.0,0.03408167269262031,507.0,0.3157197831754045,0.6575251236077377
-117.19,34.03,0.37254901960784315,856.0,124.0,0.0109868550127526,145.0,0.7147142798030373,0.7562876029377199
-118.29,33.87,0.6078431372549019,1700.0,340.0,0.02413184226015303,317.0,0.2676583771258328,0.4612372732483577
-118.2,33.85,0.8823529411764706,1854.0,462.0,0.03803357717424816,429.0,0.1368601812388795,0.29525857625329377
-118.22,33.83,0.8039215686274509,1370.0,299.0,0.028448106729448697,328.0,0.27223762430863024,0.29938227058857486
-122.0,39.94,0.5098039215686274,852.0,176.0,0.01292076571652793,148.0,0.08362643273885878,0.08907385948923921
-119.58,36.1,0.39215686274509803,1382.0,327.0,0.041088595532385995,355.0,0.06184742279416837,0.06495024762784483
-120.02,39.24,0.411764705882353,2309.0,571.0,0.02567336528490148,342.0,0.17281140949780005,0.16206324922371454
-122.22,37.36,0.6470588235294117,1559.0,243.0,0.016732531741360464,242.0,0.5681507841271156,1.0
-115.73,33.09,0.5098039215686274,452.0,103.0,0.007147061296561002,61.0,0.16552185487096732,0.1494859815011072
-121.85,38.43,0.0196078431372549,790.0,135.0,0.006502424395302559,87.0,0.3162921890732542,0.31237190774471035
-117.16,33.76,0.19607843137254904,4934.0,929.0,0.0702093668544522,840.0,0.14655659921932113,0.2894854041839003
-116.8,32.8,0.19607843137254904,3874.0,565.0,0.046778216878275734,546.0,0.3895256617150109,0.5352575865666533
-117.96,34.08,0.5294117647058824,2831.0,552.0,0.06522043779253903,557.0,0.23959669521799698,0.32598009905113795
-118.24,34.14,0.37254901960784315,3196.0,994.0,0.08200902491661761,983.0,0.17383898153128924,0.42164980762965926
-117.18,34.06,0.5294117647058824,699.0,180.0,0.012023879593037922,168.0,0.1163846015917022,0.13793963736232015
-122.04,37.54,0.49019607843137253,2145.0,369.0,0.03593150032231845,377.0,0.3066509427456173,0.4305157504505136
-120.83,38.74,0.3137254901960784,3685.0,775.0,0.04795537991535637,734.0,0.11910180549233805,0.23360934594084148
-118.47,34.1,0.6078431372549019,8041.0,1141.0,0.07749656660780851,1106.0,0.7377760306754391,1.0
-118.12,33.94,0.6274509803921569,2394.0,576.0,0.03259620505058998,548.0,0.15391511841215988,0.514845299607012
-122.2,37.79,0.5490196078431372,1640.0,376.0,0.026233919112082737,340.0,0.1608391608391609,0.27835142947864133
-122.43,37.77,0.9999999999999999,2714.0,779.0,0.04021973710025505,733.0,0.21401084122977615,0.5360823254337096
-118.18,33.82,0.9999999999999999,2618.0,472.0,0.026346029877518988,440.0,0.22686583633329194,0.49278353491325805
-117.75,34.06,0.8431372549019608,477.0,135.0,0.013985817988172314,117.0,0.10452959269527319,0.20103216069212085
-122.27,37.85,0.9607843137254901,1279.0,300.0,0.01883460859329017,255.0,0.09675038964979794,0.2800009072127538
-122.14,37.42,0.8823529411764706,206.0,44.0,0.0036716275680372203,51.0,0.25172756237845,0.5154638537573042
-122.45,37.7,0.29411764705882354,6457.0,1336.0,0.12253706662182236,1231.0,0.32267830788540847,0.5195875480925852
-122.49,37.5,0.39215686274509803,1209.0,309.0,0.022366097704532076,259.0,0.28017544585591925,0.9999979381528323
-117.11,32.75,0.3333333333333333,1943.0,587.0,0.037164718742117214,522.0,0.0875643094578006,0.1816507973162997
-122.09,37.41,0.25490196078431376,753.0,193.0,0.011715574988088232,153.0,0.2583688500848264,0.5189689939422931
-117.4,34.18,0.29411764705882354,1769.0,254.0,0.049749152162336385,251.0,0.3356643356643357,0.3439181694096107
-121.38,36.84,0.09803921568627451,3769.0,669.0,0.05768098881695115,648.0,0.25431373360367443,0.4177322980111422
-118.18,33.9,0.6470588235294117,1248.0,320.0,0.05485019198968581,338.0,0.17939752555137173,0.25855769666929207
-117.9,34.08,0.6078431372549019,2068.0,356.0,0.02727094369236806,370.0,0.32496793147680725,0.38391800446183727
-117.91,33.78,0.6274509803921569,2729.0,549.0,0.062221474817119315,535.0,0.24387939476696874,0.3358769654558125
-117.83,33.66,0.29411764705882354,1574.0,385.0,0.01435017797584013,363.0,0.3339540144273872,0.5705151731333067
-121.43,37.74,0.9999999999999999,994.0,258.0,0.017377168642618908,264.0,0.08448848981393361,0.1989703135244803
-119.27,34.28,0.9607843137254901,1710.0,412.0,0.025561254519465233,380.0,0.18453538571881767,0.39443342501680406
-121.27,38.67,0.29411764705882354,3185.0,886.0,0.04335883853247008,802.0,0.13930842333209198,0.27628958231100076
-117.07,32.62,0.35294117647058826,5016.0,1173.0,0.07699206816334539,1081.0,0.15750817230107172,0.2905163277677205
-121.22,37.81,0.3137254901960784,2879.0,542.0,0.05042181675495389,530.0,0.21640391167018386,0.22907328217203227
-118.28,33.97,0.7254901960784313,1819.0,497.0,0.05905434569354522,499.0,0.07605412339140151,0.16969208374398456
-117.85,33.87,0.27450980392156865,5078.0,806.0,0.07191905602735503,759.0,0.3555123377608585,0.5915460142432403
-119.23,34.15,0.3333333333333333,6213.0,1188.0,0.07500210207685193,1000.0,0.22400380684404358,0.7534010169030231
-118.41,34.15,0.6274509803921569,4032.0,868.0,0.04742285377953418,869.0,0.26529978896842804,0.847215063030668
-118.27,33.99,0.5686274509803921,504.0,140.0,0.014742565654867009,123.0,0.10021930731989905,0.17525907109661404
-119.01,35.37,0.6274509803921569,821.0,181.0,0.016143950222820145,172.0,0.05151653080647163,0.06536261706137295
-118.15,33.97,0.6274509803921569,1903.0,469.0,0.052664032063678916,435.0,0.13152922028661673,0.32061929641527254
-118.27,33.94,0.7254901960784313,1314.0,318.0,0.030185823593710585,285.0,0.07498517261830871,0.15422822998668045
-119.69,34.43,0.8235294117647058,1257.0,311.0,0.01872249782785392,263.0,0.16379774072081765,0.5476286695724967
-123.21,39.15,0.588235294117647,2685.0,675.0,0.0382297710137616,626.0,0.07980579578212715,0.1936095108886149
-120.81,37.53,0.27450980392156865,570.0,123.0,0.005213150592785672,107.0,0.09483317471483153,0.3428872458257904
-119.09,35.41,0.21568627450980393,3449.0,522.0,0.04907648756971888,551.0,0.3533468503882705,0.23835159442641474
-118.37,34.24,0.7647058823529411,1283.0,246.0,0.01656436559320609,236.0,0.2491138053268231,0.44164972515577255
-117.37,34.1,0.8431372549019608,2087.0,447.0,0.03551108495193251,423.0,0.13027406518530782,0.14659939546641043
-121.37,38.69,0.6666666666666666,1851.0,327.0,0.028139802124499003,286.0,0.18870084550557925,0.1422695164143653
-122.26,37.56,0.43137254901960786,7283.0,1342.0,0.09518203985537711,1298.0,0.35643646294533876,0.7752565968800129
-121.38,38.61,0.6470588235294117,2888.0,496.0,0.03265226043330811,479.0,0.21416256327498934,0.27546484344394456
-118.28,34.03,0.7647058823529411,2118.0,796.0,0.061436699459065554,658.0,0.08949531730596821,0.3084543981261933
-117.87,33.78,0.39215686274509803,2487.0,573.0,0.04237786933490288,494.0,0.2623412090867712,0.31649560207999144
-117.98,33.65,0.411764705882353,3592.0,527.0,0.04470416771770509,523.0,0.4172494172494173,0.5771130840697565
-119.98,38.94,0.43137254901960786,1564.0,298.0,0.009417304296645087,147.0,0.24425869988000165,0.17381577807926565
-117.19,32.75,0.9999999999999999,1495.0,230.0,0.012780627259732617,190.0,0.5279168563192232,1.0
-122.23,37.84,0.9019607843137254,3175.0,454.0,0.030690322038173717,485.0,0.330126481014055,0.6857724298044132
-121.48,38.57,0.7254901960784313,1145.0,324.0,0.016620420975924213,288.0,0.08828154094426285,0.20474348559387384
-121.62,39.16,0.29411764705882354,2037.0,464.0,0.03542700187785532,451.0,0.1348740017379071,0.16927971431045644
-121.83,36.6,0.5686274509803921,2748.0,502.0,0.041705204742285375,535.0,0.26532737479483043,0.3505160803460604
-117.12,33.14,0.21568627450980393,2363.0,408.0,0.033857451161747806,396.0,0.2342588378091337,0.32494917546731766
-118.42,34.22,0.5490196078431372,1807.0,323.0,0.03450208806300625,310.0,0.33632639549799315,0.4494847443928066
-121.53,38.6,0.47058823529411764,5154.0,1105.0,0.08949241850948737,1073.0,0.15563233610570892,0.13443449717733122
-121.3,37.94,0.7647058823529411,452.0,109.0,0.011463325765856666,97.0,0.058054371663839116,0.09443466212510462
-121.3,38.13,0.5098039215686274,1004.0,192.0,0.013088931864682306,192.0,0.1651218603881326,0.20969191879621116
-117.23,33.21,0.6470588235294117,544.0,108.0,0.00966955351887665,127.0,0.25000344822830034,0.3084543981261933
-119.25,35.78,0.6666666666666666,1927.0,386.0,0.038341881779197846,414.0,0.12401208259196424,0.1131974713506336
-122.6,38.24,0.29411764705882354,1410.0,209.0,0.020684436222988312,229.0,0.29138218783189196,0.39072210011505104
-121.2,37.8,0.5294117647058824,3264.0,576.0,0.042293786260825694,567.0,0.22445897297968304,0.24804227611432528
-117.34,33.16,0.45098039215686275,1006.0,277.0,0.01701280865495109,246.0,0.12069488696707632,0.3556706982651618
-122.98,38.44,0.5490196078431372,4450.0,939.0,0.03713669105075815,590.0,0.17931476807216457,0.3032997802070919
-124.18,40.79,0.7647058823529411,1398.0,311.0,0.022001737716864263,279.0,0.066681838871188,0.10226968136213871
-117.86,33.89,0.411764705882353,4386.0,593.0,0.053588945878527985,592.0,0.426876870663853,0.5665976635147897
-117.4,34.15,0.058823529411764705,12156.0,1864.0,0.1406149275484178,1524.0,0.29592695273168645,0.2767019517445289
-118.21,34.22,0.7058823529411764,2260.0,322.0,0.026289974494800864,303.0,0.5427235486407085,1.0
-118.45,34.15,0.1764705882352941,1091.0,260.0,0.014406233358558255,266.0,0.25329305802678587,0.6548447222898051
-117.18,34.06,0.9999999999999999,954.0,233.0,0.01485467642030326,239.0,0.05532337485000208,0.17525907109661404
-119.02,34.26,0.7647058823529411,1498.0,292.0,0.01973149471678018,249.0,0.2274106564047393,0.44061880157195227
-117.87,33.84,0.43137254901960786,1678.0,369.0,0.025477171445388042,347.0,0.2758651604805451,0.45835068721366096
-118.15,34.15,0.9411764705882353,806.0,199.0,0.019479245494548613,172.0,0.12865339788416713,0.2525783398831345
-118.33,34.17,0.9215686274509803,2584.0,483.0,0.03125087586535497,459.0,0.25790678749258633,0.47443309512125725
-122.73,38.43,0.27450980392156865,3265.0,690.0,0.045573026149836035,629.0,0.22160383994703525,0.3146399396291149
-121.02,37.71,0.47058823529411764,207.0,41.0,0.002354326074161271,43.0,0.21395566957697137,0.2397948874437631
-118.97,35.4,0.6470588235294117,1859.0,323.0,0.023851565346562402,309.0,0.18556295775230686,0.12618710850676904
-117.98,33.84,0.6274509803921569,2291.0,439.0,0.0331847865691303,405.0,0.23820361098467607,0.3630933480686678
-118.51,34.28,0.5490196078431372,4239.0,653.0,0.05288825359455142,631.0,0.4062840512544655,0.5911336448097122
-118.21,33.96,0.7254901960784313,2090.0,519.0,0.052355727458729226,504.0,0.1357843340091861,0.3175265256638117
-122.08,37.87,0.45098039215686275,6130.0,1359.0,0.04896437680428263,1286.0,0.1666735631232673,0.18082605844924352
-118.09,33.96,0.6862745098039215,3271.0,603.0,0.07259172061997253,616.0,0.1973903808223335,0.3189698186811601
-117.24,33.23,0.23529411764705882,3756.0,648.0,0.049440847557386695,614.0,0.24673452779961658,0.37319639919010644
-118.28,34.03,0.47058823529411764,1407.0,550.0,0.033352952717284674,472.0,0.05510268823878292,0.43298996705168225
-122.19,37.76,0.8627450980392156,995.0,238.0,0.017573362482132347,237.0,0.09828140301513084,0.12185722945472388
-118.41,34.03,0.37254901960784315,4374.0,1311.0,0.06059586871829367,1185.0,0.213928083750569,0.9249467012507165
-119.27,35.88,0.6078431372549019,1393.0,343.0,0.03584741724824126,336.0,0.06944731796802803,0.05917707555845131
-121.66,36.37,0.1568627450980392,1580.0,287.0,0.012948793407886993,208.0,0.39081529909932283,0.805771934961093
-122.46,37.72,0.9215686274509803,1690.0,339.0,0.02687855601334118,317.0,0.19224562419828695,0.42577350196494035
-122.07,37.36,0.5294117647058824,4612.0,608.0,0.04717060455730261,567.0,0.6575564474972759,1.0
-118.06,33.8,0.37254901960784315,1379.0,333.0,0.026177863729364613,304.0,0.2152935821574875,0.37175310617275803
-118.3,34.1,0.7058823529411764,5305.0,1980.0,0.10908377476947223,1874.0,0.10808816430118208,0.5531956569251262
-117.02,32.69,0.11764705882352942,6055.0,1004.0,0.08486784943524202,952.0,0.271451428256162,0.24742372196403312
-123.8,39.44,0.9999999999999999,1533.0,336.0,0.02104879621065613,340.0,0.09802623412090868,0.1649498352584113
-121.7,39.37,0.6078431372549019,1852.0,373.0,0.025449143754028982,365.0,0.08886773975531373,0.08659964288807057
-118.18,33.78,0.6862745098039215,1697.0,550.0,0.03856610331007035,434.0,0.05342684928483746,0.23649593197553825
-117.76,34.08,0.7058823529411764,2263.0,502.0,0.04691835533507105,522.0,0.16819768003199959,0.2560834800681234
-122.41,37.77,0.9999999999999999,361.0,76.0,0.004624569074245354,55.0,0.18822499000013798,0.5360823254337096
-119.75,36.77,0.6078431372549019,1962.0,399.0,0.02808374674178088,392.0,0.14983931256120608,0.11422839493445389
-118.49,34.07,0.6862745098039215,2929.0,366.0,0.029457103618374954,352.0,0.9015668749396561,1.0
-121.72,38.0,0.11764705882352942,7957.0,1314.0,0.1249194203873427,1293.0,0.30771299706210953,0.2917534360683049
-117.71,34.12,0.37254901960784315,11250.0,1893.0,0.13870904453600155,1859.0,0.35713990151859976,0.4628867509824702
-120.1,36.21,0.21568627450980393,1462.0,356.0,0.04778721376720199,367.0,0.0695645577302382,0.10247586607890277
-121.11,41.07,0.49019607843137253,1707.0,308.0,0.021244990050169568,250.0,0.15302547551068263,0.0682492030960697
-122.54,37.88,0.5686274509803921,4382.0,732.0,0.0496650690882592,745.0,0.43316643908359886,0.8235038206028017
-117.15,32.76,0.6862745098039215,2644.0,674.0,0.033857451161747806,654.0,0.17548723465883231,0.41195912594174866
-117.34,33.15,0.35294117647058826,5710.0,1423.0,0.11659519605370106,1406.0,0.1745286271913491,0.33711407375639685
-117.86,33.87,0.21568627450980393,1600.0,251.0,0.0191148855068808,256.0,0.3226507220590061,0.49278353491325805
-118.21,33.88,0.7254901960784313,929.0,166.0,0.01914291319823986,183.0,0.20334891932525073,0.2152589061488406
-119.7,36.94,0.27450980392156865,1449.0,277.0,0.01810588861795454,265.0,0.13697742100108967,0.14701176489993856
-116.74,33.62,0.19607843137254904,2385.0,661.0,0.019030802432803612,242.0,0.16649425525165173,0.41092820235792843
-118.29,34.25,0.13725490196078433,5568.0,1514.0,0.09983463662098152,1374.0,0.17790099446904184,0.3020626719065076
-121.89,39.76,0.27450980392156865,10265.0,1860.0,0.1285910479553799,1906.0,0.17724583109198494,0.2630937604381013
-122.09,37.68,0.8235294117647058,1415.0,348.0,0.01586367330922952,293.0,0.13901187569826623,0.36268097863513965
-117.05,33.1,0.23529411764705882,5516.0,746.0,0.059306594915776785,662.0,0.3921945904194425,0.6292778174110623
-118.23,34.09,0.9411764705882353,1638.0,456.0,0.041957453964516944,430.0,0.15119791451152398,0.27835142947864133
-118.31,34.08,0.43137254901960786,1443.0,521.0,0.035342918803778135,450.0,0.15547371760389517,0.42268073121347954
-122.24,37.8,0.9999999999999999,1803.0,420.0,0.03694049721124471,401.0,0.1694528351333085,0.2222691865188185
-121.86,37.35,0.8823529411764706,1448.0,330.0,0.030578211272737466,331.0,0.13771534185735368,0.32804194621877847
-117.02,33.81,0.1764705882352941,6317.0,1335.0,0.07348860674346254,1094.0,0.12414311526737563,0.1936095108886149
-118.09,34.11,0.8627450980392156,1883.0,275.0,0.021329073124246756,289.0,0.41433221610736404,0.824328559469858
-118.31,34.01,0.9999999999999999,2547.0,475.0,0.03963115558171473,444.0,0.09113667397691068,0.2230939253858747
-118.12,33.92,0.5098039215686274,6336.0,1628.0,0.13088931864682304,1505.0,0.14409456421290745,0.34783567902812773
-117.22,34.11,0.49019607843137253,2972.0,435.0,0.05518652428599456,532.0,0.10612957062661206,0.13484686661085935
-120.72,37.38,0.411764705882353,1311.0,319.0,0.04069620785335912,340.0,0.12285347788306368,0.10783666871476819
-121.98,37.33,0.6666666666666666,1907.0,326.0,0.025477171445388042,313.0,0.3763258437814651,0.5758759757691722
-117.03,32.79,0.588235294117647,2366.0,383.0,0.030101740519633397,387.0,0.2620170756265431,0.32866050036907063
-117.13,32.72,0.8235294117647058,2160.0,504.0,0.034137728075338436,452.0,0.13670156273706568,0.2589700661028202
-122.44,37.77,0.9999999999999999,2994.0,736.0,0.03993946018666442,700.0,0.17770099722762445,0.8740190762099951
-117.97,33.87,0.5294117647058824,1784.0,440.0,0.035090669581546566,433.0,0.22106591633218853,0.3179388950973398
-118.42,34.26,0.6862745098039215,973.0,221.0,0.030353989741864963,218.0,0.20358339884967108,0.26453705345544964
-119.24,35.67,0.6078431372549019,3216.0,750.0,0.07388099442248942,709.0,0.10362615688059475,0.0818573944024973
-121.27,37.98,0.8235294117647058,2608.0,516.0,0.03696852490260377,528.0,0.1428600984814003,0.11340365606739766
-118.28,34.04,0.9215686274509803,1521.0,513.0,0.04958098601418201,458.0,0.11884663659811588,0.30412451907414817
-118.22,33.94,0.8039215686274509,1046.0,287.0,0.03405364500126125,289.0,0.14854277872029353,0.26474323817221374
-121.97,37.53,0.49019607843137253,2506.0,387.0,0.0355951680260097,406.0,0.33999531040951164,0.4564950247627845
-118.31,33.96,0.8235294117647058,2118.0,569.0,0.035398974186496256,500.0,0.08600571026606531,0.2185578616170655
-122.02,37.4,0.6274509803921569,2015.0,484.0,0.03593150032231845,419.0,0.24590005655094416,0.4367012919534352
-122.29,37.86,0.9999999999999999,1665.0,404.0,0.022758485383558957,372.0,0.10308133680914745,0.2925781749353611
-121.83,37.29,0.37254901960784315,1649.0,408.0,0.04837579528574231,362.0,0.19885242962166044,0.20659914804475032
-122.07,37.63,0.5098039215686274,2784.0,723.0,0.05675607500210208,693.0,0.1366119088012579,0.29402146795270945
-118.46,34.0,0.9999999999999999,888.0,206.0,0.010454328876930407,194.0,0.23276230672680376,0.7360815006948426
-121.44,38.63,0.7254901960784313,1402.0,370.0,0.027102777544213683,382.0,0.07823340367719067,0.11546550323503821
-121.33,38.02,0.6274509803921569,2854.0,489.0,0.030998626643123407,452.0,0.26212741893215263,0.2503103079987299
-119.36,36.33,0.19607843137254904,3221.0,617.0,0.037781327952016594,565.0,0.17134246424187255,0.2412381804611115
-119.77,36.81,0.47058823529411764,1565.0,271.0,0.018442220914263292,275.0,0.20192824926552738,0.1437128094317137
-121.82,37.25,0.45098039215686275,3344.0,531.0,0.04946887524874576,541.0,0.36762251555150965,0.47546401870507754
-120.4,38.06,0.21568627450980393,1430.0,310.0,0.014406233358558255,240.0,0.14858415745989711,0.23319697650731336
-118.31,34.07,0.5294117647058824,2362.0,949.0,0.07724431738557695,894.0,0.11975696886939492,0.5991748487635103
-122.48,37.75,0.9215686274509803,2555.0,548.0,0.03593150032231845,482.0,0.2257555068205956,0.6179376579890392
-116.89,32.85,0.29411764705882354,1743.0,333.0,0.018189971692031726,322.0,0.16487358795051105,0.29546476097005786
-116.16,33.68,0.21568627450980393,1230.0,277.0,0.03730485719891252,260.0,0.12192935269858347,0.09567177042568897
-118.14,33.76,0.9607843137254901,914.0,167.0,0.008940833543541018,165.0,0.29214769451455846,0.8325759481404201
-117.32,34.07,0.49019607843137253,971.0,245.0,0.016508310210487962,207.0,0.11121225914125323,0.1422695164143653
-122.49,37.67,0.6666666666666666,5275.0,903.0,0.0809720003363323,842.0,0.2880787851202053,0.5183504397920009
